#separator:Semicolon
#html:false
#columns:ID;German Word;English Word;Tags
#deck:Motive A2 Wortliste
#tags column:4
#guid column:1

MA2W_1285;Eishockey, das;ice hockey;noun lesson_18
MA2W_1286;Extremsportart, die, -en;extreme sport;noun lesson_18
MA2W_1287;Folge, die, -n;consequence, result, episode;noun lesson_18
MA2W_1288;Forschung, die, -en;research;noun lesson_18
MA2W_1289;Forschungs-U-Boot, das, -e;research submarine;noun lesson_18
MA2W_1290;gegenseitig;mutual, each other;adjective adverb lesson_18
MA2W_1291;gut laufen;to go well, to run smoothly;verb lesson_18
MA2W_1292;ignorieren;to ignore;verb lesson_18
MA2W_1293;in die Tiefe;into the depths;preposition lesson_18
MA2W_1294;klettern;to climb;verb lesson_18
MA2W_1295;Kontext, der, -e;context;noun lesson_18
MA2W_1296;Leidenschaft, die, -en;passion;noun lesson_18
MA2W_1297;Mountainbiken, das;mountain biking;noun lesson_18
MA2W_1298;Objektspringer, der, -;BASE jumper (male);noun lesson_18
MA2W_1299;Sauerstoff, der;oxygen;noun lesson_18
MA2W_1300;Sauerstoffgerät, das, -e;oxygen apparatus, oxygen device;noun lesson_18
MA2W_1301;Schlitten, der, die;sled, sledge, sleigh;noun lesson_18
MA2W_1302;Taucher, der, -;diver (male);noun lesson_18
MA2W_1303;Tauchgerät, das, -e;diving equipment;noun lesson_18
MA2W_1304;Tauchrekord, der, -e;diving record;noun lesson_18
MA2W_1305;Tauschschlitten, der, -;weighted sled used for freediving;noun lesson_18
MA2W_1306;Tiefe, die;depth;noun lesson_18
MA2W_1307;Tiefenrekord, der, -e;depth record;noun lesson_18
MA2W_1308;U-Boot, das, -e;submarine;noun lesson_18
MA2W_1309;unter Wasser;under water;preposition lesson_18
MA2W_1310;verbessern (sich);to improve;verb lesson_18
MA2W_1311;verlassen;to leave, to abandon;verb lesson_18
MA2W_1312;Versicherungskaufmann, der, Versicherungskaufleute;insurance broker (male);noun lesson_18
MA2W_1313;ziehen;to pull, to draw, to move;verb lesson_18
